#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# HOT HUMID||||||||||||
# HOT HUMID OCEAN||||||||||||
#||||||||||||
# HOT HUMID BEACH||||||||||||
trees|gal:dirt_clay_red_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
trees|gal:dirt_clay_red_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
trees|gal:dirt_clay_red_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|yew_01;yew_02;yew_03||||||
plants|gal:dirt_clay_red_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_temperate_semihumid|0.001|temperate_semihumid|coastal|highland|plant_nettle_cleavers|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|shelf|shrub_deciduous||||||
plants|gal:dirt_clay_red_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
# TEMPERATE SEMIHUMID - DIRT CLAYEY||||||||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|coastal|ash_01;ash_02||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|oak_red_01;oak_red_02;oak_red_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|shelf|oak_white_01;oak_white_02;oak_white_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|coastal|highland|pine_01;pine_02;pine_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|yew_01;yew_02;yew_03||||||
plants|gal:dirt_clayey_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|highland|grass_1||||||
plants|gal:dirt_clayey_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|shelf|shrub_deciduous||||||
# TEMPERATE SEMIHUMID - DIRT SANDY||||||||||||
trees|gal:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|oak_red_01;oak_red_02;oak_red_03||||||
trees|gal:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|shelf|oak_white_01;oak_white_02;oak_white_03||||||
trees|gal:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|coastal|highland|pine_01;pine_02;pine_03||||||
trees|gal:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|gal:dirt_sandy_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|gal:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|shelf|shrub_deciduous||||||
plants|gal:dirt_sandy_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
# TEMPERATE SEMIHUMID - DIRT SILTY||||||||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|ash_01;ash_02||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|cherry||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|cherry_blossom||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|shelf|chestnut_01;chestnut_02;chestnut_03||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|coastal|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|maple_01;maple_02||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|coastal|highland|pine_01;pine_02;pine_03||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|shelf|highland|pine_pinyon_01;pine_pinyon_02;pine_pinyon_03||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|lowland|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|coastal|willow_01;willow_02;willow_03||||||
trees|gal:dirt_silty_with_grass_temperate_semihumid|0.003|temperate_semihumid|beach|lowland|yew_01;yew_02;yew_03||||||
plants|gal:dirt_silty_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_semihumid|0.001|temperate_semihumid|beach|coastal|plant_arrow_arum|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_semihumid|0.001|temperate_semihumid|coastal|highland|plant_nettle_cleavers|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_semihumid|0.001|temperate_semihumid|beach|lowland|plant_nettle_nettle|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_semihumid|0.06|temperate_semihumid|beach|shelf|shrub_deciduous||||||
plants|gal:dirt_silty_with_grass_temperate_semihumid|0.06|temperate_semihumid|shelf|highland|shrub_hog_peanut||||||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# TEMPERATE TEMPERATE||||||||||||
# TEMPERATE TEMPERATE OCEAN||||||||||||
#||||||||||||
# TEMPERATE TEMPERATE BEACH||||||||||||
plants|gal:sand_beach|0.004|temperate_temperate_beach|1|4|grass_marram_1|nil|nil|nil|||
#||||||||||||
# TEMPERATE TEMPERATE - DIRT||||||||||||
plants|gal:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|shelf|grass_tall|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_temperate|0.001|temperate_temperate|beach|lowland|flower_oxeye_daisy|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|coastal|highland|plant_bush_01|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|shrub_deciduous_forest|nil|nil|nil|||
# TEMPERATE TEMPERATE - DIRT SCORCHED||||||||||||
trees|gal:dirt_with_grass_gray|0.002|temperate_temperate|coastal|shelf|scorched_01;scorched_02||||||
# TEMPERATE TEMPERATE - DIRT BLACK||||||||||||
schem|gal:dirt_silt_01_with_grass_temperate_temperate|0.001|temperate_temperate|beach|lowland|schem_bush_hawthorne||||||
schem|gal:dirt_silt_01_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|shelf|schem_bush_rhodedendron||||||
#trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|lowland|shelf|apple_01;apple_02;apple_03;apple_04;apple_05;apple_log||||||
trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|lowland|shelf|apple_01;apple_02;apple_03;apple_04;apple_05||||||
trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|chestnut_01;chestnut_02;chestnut_03||||||
trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|oak_southern_01;oak_southern_02;oak_southern_03||||||
trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|pine_01;pine_02;pine_03||||||
trees|gal:dirt_silt_01_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|willow_01;willow_02;willow_03||||||
plants|gal:dirt_silt_01_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|grass_1|nil|nil|nil|||
# TEMPERATE TEMPERATE - DIRT BROWN||||||||||||
schem|gal:dirt_clay_red_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|schem_bush_hawthorne||||||
schem|gal:dirt_clay_red_with_grass_temperate_temperate|0.001|temperate_temperate|coastal|lowland|schem_bush_rhodedendron||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|lowland|shelf|apple_01;apple_02;apple_03;apple_04;apple_05;apple_log||||||
#trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|lowland|shelf|apple_01;apple_02;apple_03;apple_04;apple_05||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|beach|lowland|cherry_blossom||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|beach|lowland|cherry||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|chestnut_01;chestnut_02;chestnut_03||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|lowland|pine_01;pine_02;pine_03||||||
trees|gal:dirt_clay_red_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|sakura||||||
plants|gal:dirt_clay_red_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_petunia_pink|nil|nil|nil|||
# TEMPERATE TEMPERATE - DIRT CLAYEY||||||||||||
trees|gal:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|lowland|highland|cedar_01;cedar_02||||||
trees|gal:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|chestnut_01;chestnut_02;chestnut_03||||||
trees|gal:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|shelf|pine_01;pine_02;pine_03||||||
trees|gal:dirt_clayey_with_grass_temperate_temperate|0.002|temperate_temperate|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|gal:dirt_clayey_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_clayey_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_petunia_blue|nil|nil|nil|||
plants|gal:dirt_clayey_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_petunia_white|nil|nil|nil|||
# TEMPERATE TEMPERATE - DIRT SANDY||||||||||||
trees|gal:dirt_sandy_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_sandy_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|shelf|pine_01;pine_02;pine_03||||||
plants|gal:dirt_sandy_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|flower_lavender|nil|nil|nil|||
# TEMPERATE TEMPERATE - DIRT SILTY||||||||||||
trees|gal:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|beach|shelf|oak_southern_01;oak_southern_02;oak_southern_03||||||
trees|gal:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|coastal|shelf|pine_01;pine_02;pine_03||||||
trees|gal:dirt_silty_with_grass_temperate_temperate|0.002|temperate_temperate|beach|coastal|willow_01;willow_02;willow_03||||||
plants|gal:dirt_silty_with_grass_temperate_temperate|0.04|temperate_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|plant_nettle_cleavers|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_temperate|0.001|temperate_temperate|beach|coastal|plant_nettle_nettle|nil|nil|nil|||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# TEMPERATE SEMIARID||||||||||||
# TEMPERATE TEMPERATE OCEAN||||||||||||
#||||||||||||
# TEMPERATE TEMPERATE BEACH||||||||||||
#||||||||||||
#COASTAL# TEMPERATE SEMIARID - DIRT||||||||||||
plants|gal:dirt_with_grass_temperate_semiarid|0.01|temperate_semiarid|beach|highland|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|shelf|cactus_prickly_pear|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.003|temperate_semiarid|beach|shelf|flower_dandelions_yellow|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.001|temperate_semiarid|shelf|highland|flower_delphinium|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.002|temperate_semiarid|coastal|highland|flower_geranium_blue|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.003|temperate_semiarid|beach|shelf|flower_thistle|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|shelf|plant_nettle_giant_hogweed|nil|nil|nil|||
plants|gal:dirt_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|lowland|plant_small_desert_palm|nil|nil|nil|||
# TEMPERATE SEMIARID - DIRT BLACK||||||||||||
plants|gal:dirt_silt_01_with_grass_temperate_semiarid|0.01|temperate_semiarid|beach|highland|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_temperate_semiarid|0.003|temperate_semiarid|beach|coastal|fern_spike|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|lowland|plant_wild_onion_1;plant_wild_onion_2;plant_wild_onion_3|nil|nil|nil|||
# TEMPERATE SEMIARID - DIRT BROWN||||||||||||
trees|gal:dirt_clay_red_with_grass_temperate_semiarid|0.001|temperate_semiarid|lowland|highland|cedar_01;cedar_02;cedar_03||||||
trees|gal:dirt_clay_red_with_grass_temperate_semiarid|0.001|temperate_semiarid|coastal|shelf|pine_01;pine_02;pine_03||||||
trees|gal:dirt_clay_red_with_grass_temperate_semiarid|0.001|temperate_semiarid|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|gal:dirt_clay_red_with_grass_temperate_semiarid|0.01|temperate_semiarid|beach|highland|grass_dry_1|nil|nil|nil|||
# TEMPERATE SEMIARID - DIRT CLAYEY||||||||||||
trees|gal:dirt_clayey_with_grass_temperate_semiarid|0.001|temperate_semiarid|coastal|highland|pine_01;pine_02;pine_03||||||
trees|gal:dirt_clayey_with_grass_temperate_semiarid|0.001|temperate_semiarid|lowland|highland|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|gal:dirt_clayey_with_grass_temperate_semiarid|0.01|temperate_semiarid|beach|highland|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_clayey_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|lowland|cactus_globe|nil|nil|nil|||
plants|gal:dirt_clayey_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|shelf|cactus_small_column_02|nil|nil|nil|||
# TEMPERATE SEMIARID - DIRT SANDY||||||||||||
trees|gal:dirt_sandy_with_grass_temperate_semiarid|0.001|temperate_semiarid|beach|coastal|pine_01;pine_02;pine_03||||||
trees|gal:dirt_sandy_with_grass_temperate_semiarid|0.001|temperate_semiarid|beach|coastal|pine_lodgepole_01;pine_lodgepole_02;pine_lodgepole_03||||||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.01|temperate_semiarid|beach|highland|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|lowland|cactus_purple_button|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.003|temperate_semiarid|beach|coastal|flower_bird_of_paradise|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.003|temperate_semiarid|beach|coastal|flower_lavender|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.001|temperate_semiarid|shelf|highland|flower_tulip_orange|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.002|temperate_semiarid|lowland|highland|plant_heath_gold|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.002|temperate_semiarid|shelf|highland|plant_heath_green|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.002|temperate_semiarid|lowland|highland|plant_heath_purple|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|shelf|plant_heath_sandwort|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|shelf|plant_nettle_scotch_broom|nil|nil|nil|||
# TEMPERATE SEMIARID - DIRT SILTY||||||||||||
plants|gal:dirt_silty_with_grass_temperate_semiarid|0.01|temperate_semiarid|beach|highland|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_semiarid|0.002|temperate_semiarid|coastal|shelf|plant_heath_sandwort|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_temperate_semiarid|0.004|temperate_semiarid|beach|shelf|plant_nettle_scotch_broom|nil|nil|nil|||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# TEMPERATE ARID||||||||||||
# TEMPERATE ARID OCEAN||||||||||||
#||||||||||||
# TEMPERATE ARID BEACH||||||||||||
#||||||||||||
# TEMPERATE ARID - DIRT||||||||||||
plants|gal:stone_sandstone_white_gravel|0.005|temperate_arid|beach|highland|grass_dry_1|nil|nil|nil|||
plants|gal:stone_sandstone_white_gravel|0.001|temperate_arid|beach|lowland|cactus_column_01|nil|nil|nil|||
plants|gal:stone_sandstone_white_gravel|0.001|temperate_arid|beach|shelf|cactus_globe|nil|nil|nil|||
plants|gal:stone_sandstone_white_gravel|0.001|temperate_arid|coastal|shelf|cactus_purple_column|nil|nil|nil|||
plants|gal:stone_sandstone_white_gravel|0.001|temperate_arid|beach|coastal|cactus_vine|nil|nil|nil|||
plants|gal:stone_sandstone_white_gravel|0.001|temperate_arid|beach|highland|plant_nettle_scotch_broom|nil|nil|nil|||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COOL HUMID||||||||||||
# COOL HUMID OCEAN||||||||||||
#||||||||||||
# COOL HUMID BEACH||||||||||||
#||||||||||||
# COOL HUMID - DIRT WITH CONIFEROUS LITTER||||||||||||
trees|gal:dirt_with_litter_coniferous|0.004|cool_humid|beach|lowland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
plants|gal:dirt_with_litter_coniferous|0.08|cool_humid|beach|highland|grass_1|nil|nil|nil|||
# COOL HUMID - DIRT BLACK WITH CONIFEROUS LITTER||||||||||||
trees|gal:dirt_silt_01_with_litter_coniferous|0.004|cool_humid|coastal|lowland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_silt_01_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_01;fir_02||||||
trees|gal:dirt_silt_01_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_coast_01;fir_coast_02||||||
trees|gal:dirt_silt_01_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_silt_01_with_litter_coniferous|0.004|cool_humid|lowland|shelf|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_silt_01_with_litter_coniferous|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_litter_coniferous|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_litter_coniferous|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silt_01_with_litter_coniferous|0.08|cool_humid|beach|lowland|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL HUMID - DIRT BROWN WITH CONIFEROUS LITTER||||||||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|coastal|lowland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_01;fir_02||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_coast_01;fir_coast_02||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_clay_red_with_litter_coniferous|0.004|cool_humid|lowland|shelf|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_clay_red_with_litter_coniferous|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_litter_coniferous|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_litter_coniferous|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_clay_red_with_litter_coniferous|0.08|cool_humid|beach|lowland|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL HUMID - DIRT CLAYEY WITH CONIFEROUS LITTER||||||||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_01;fir_02||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_coast_01;fir_coast_02||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_clayey_with_litter_coniferous|0.004|cool_humid|lowland|shelf|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_clayey_with_litter_coniferous|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_clayey_with_litter_coniferous|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_clayey_with_litter_coniferous|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
# COOL HUMID - DIRT SANDY WITH CONIFEROUS LITTER||||||||||||
trees|gal:dirt_sandy_with_litter_coniferous|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_sandy_with_litter_coniferous|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_sandy_with_litter_coniferous|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_sandy_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_01;fir_02||||||
trees|gal:dirt_sandy_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_coast_01;fir_coast_02||||||
trees|gal:dirt_sandy_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_doug_01;fir_doug_02||||||
plants|gal:dirt_sandy_with_litter_coniferous|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_sandy_with_litter_coniferous|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_sandy_with_litter_coniferous|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
# COOL HUMID - DIRT SILTY WITH CONIFEROUS LITTER||||||||||||
trees|gal:dirt_silty_with_litter_coniferous|0.004|cool_humid|beach|lowland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_silty_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_01;fir_02||||||
trees|gal:dirt_silty_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_coast_01;fir_coast_02||||||
trees|gal:dirt_silty_with_litter_coniferous|0.004|cool_humid|coastal|shelf|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_silty_with_litter_coniferous|0.004|cool_humid|lowland|shelf|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_silty_with_litter_coniferous|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silty_with_litter_coniferous|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silty_with_litter_coniferous|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silty_with_litter_coniferous|0.08|cool_humid|beach|lowland|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL HUMID - DIRT||||||||||||
plants|gal:dirt_with_grass_cool_humid|0.08|cool_humid|beach|highland|grass_1|nil|nil|nil|||
# COOL HUMID - DIRT BLACK||||||||||||
trees|gal:dirt_silt_01_with_grass_cool_humid|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
